Implementation smell,Namespace,Class,File,Method,Description
Complex Method,LeanIX.Api.Common,ApiClient,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\Common\ApiClient.cs,invokeAPI,Cyclomatic complexity of the method is 17
Long Parameter List,LeanIX.Api.Common,ApiClient,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\Common\ApiClient.cs,invokeAPI,The method has 6 parameters.
Long Statement,LeanIX.Api,BusinessCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\BusinessCapabilitiesApi.cs,getBusinessCapabilities,The length of the statement  "		paramStr = (relations != null && relations is DateTime) ? ((DateTime)(object)relations).ToString ("u") : Convert.ToString (relations); " is 134.
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,updateFactSheetHasRequiredby,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "PUT"' queryParams' body' headerParams);  	if (response != null) {  		return (FactSheetHasRequiredby)ApiClient.deserialize (response' typeof(FactSheetHasRequiredby));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,updateFactSheetHasRequiredby,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,deleteFactSheetHasRequiredby,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,deleteFactSheetHasRequiredby,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,deleteFactSheetHasRequiredby,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "DELETE"' queryParams' null' headerParams);  	if (response != null) {  		return;  	}  	else {  		return;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,deleteFactSheetHasRequiredby,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,getResourceHasResourceCapabilities,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,getResourceHasResourceCapabilities,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,getResourceHasResourceCapabilities,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (List<ResourceHasResourceCapability>)ApiClient.deserialize (response' typeof(List<ResourceHasResourceCapability>));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,getResourceHasResourceCapabilities,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,createResourceHasResourceCapability,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,createResourceHasResourceCapability,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,createResourceHasResourceCapability,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "POST"' queryParams' body' headerParams);  	if (response != null) {  		return (ResourceHasResourceCapability)ApiClient.deserialize (response' typeof(ResourceHasResourceCapability));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,createResourceHasResourceCapability,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,getResourceHasResourceCapability,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,getResourceHasResourceCapability,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,getResourceHasResourceCapability,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (ResourceHasResourceCapability)ApiClient.deserialize (response' typeof(ResourceHasResourceCapability));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,getResourceHasResourceCapability,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,updateResourceHasResourceCapability,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,updateResourceHasResourceCapability,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,updateResourceHasResourceCapability,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "PUT"' queryParams' body' headerParams);  	if (response != null) {  		return (ResourceHasResourceCapability)ApiClient.deserialize (response' typeof(ResourceHasResourceCapability));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,updateResourceHasResourceCapability,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,deleteResourceHasResourceCapability,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,deleteResourceHasResourceCapability,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,deleteResourceHasResourceCapability,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "DELETE"' queryParams' null' headerParams);  	if (response != null) {  		return;  	}  	else {  		return;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourceCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourceCapabilitiesApi.cs,deleteResourceHasResourceCapability,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getResources,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (List<Resource>)ApiClient.deserialize (response' typeof(List<Resource>));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getResources,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,createResource,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "POST"' queryParams' body' headerParams);  	if (response != null) {  		return (Resource)ApiClient.deserialize (response' typeof(Resource));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,createResource,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getResource,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getResource,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getResource,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (Resource)ApiClient.deserialize (response' typeof(Resource));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getResource,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,updateResource,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,updateResource,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,updateResource,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "PUT"' queryParams' body' headerParams);  	if (response != null) {  		return (Resource)ApiClient.deserialize (response' typeof(Resource));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,updateResource,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,deleteResource,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,deleteResource,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,deleteResource,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "DELETE"' queryParams' null' headerParams);  	if (response != null) {  		return;  	}  	else {  		return;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,deleteResource,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getFactSheetHasParents,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getFactSheetHasParents,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getFactSheetHasParents,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (List<FactSheetHasParent>)ApiClient.deserialize (response' typeof(List<FactSheetHasParent>));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getFactSheetHasParents,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,createFactSheetHasParent,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,createFactSheetHasParent,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,createFactSheetHasParent,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "POST"' queryParams' body' headerParams);  	if (response != null) {  		return (FactSheetHasParent)ApiClient.deserialize (response' typeof(FactSheetHasParent));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,createFactSheetHasParent,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ResourcesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ResourcesApi.cs,getFactSheetHasParent,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
